wl_nm,intensity,n_BK7,n_SF2,n_SF5,n_BAF10,n_SF10,n_BAK4,n_SF57
558.8,0.2046266049,1.518090021957654,1.6507158024043502,1.6760136295569,1.6722924754389334,1.732290276447855,1.5704513127364008,1.8522332310499716
558.9,0.2063651532,1.5180852123411643,1.6507044741705312,1.6760006112065189,1.672283921199338,1.7322752115024969,1.5704453816829,1.8522120313999944
559.1,0.2098898739,1.5180756003497278,1.65068182390296,1.6759745745057564,1.6722668210543647,1.732245105643605,1.5704335167643262,1.8521696836624484
559.2,0.2096040845,1.5180707979747807,1.650670501869208,1.6759615561553751,1.6722582750690211,1.7322300644694275,1.5704275821089515,1.8521485358817158
559.4,0.2127715796,1.518061200466429,1.6506478640017714,1.675935519454613,1.6722411910727082,1.732200004980003,1.5704157064302764,1.8521062932634214
559.6,0.2162248492,1.518051612613467,1.6506252344010912,1.6759094827538503,1.672224117442341,1.732169975100339,1.570403819626695,1.852064122258808
559.7,0.211509347,1.5180468223077577,1.6506139227007848,1.6758964644034695,1.6722155844144306,1.7321549709383637,1.570397871065189,1.8520430639951766
559.9,0.2170822173,1.5180372489378808,1.6505913055002392,1.675870427702707,1.672198525733243,1.7321249835185155,1.570385961646992,1.8520010027123548
560.0,0.2181777358,1.5180324658737137,1.65058,1.675857409352326,1.67219,1.73211,1.57038,1.85198
560.2,0.2152484059,1.5180229069869215,1.6505573951995889,1.6758313726515637,1.6721729558120488,1.7320800529148963,1.5703680616788191,1.8519380507486651
560.4,0.2150102556,1.5180133577555202,1.6505347986659349,1.6758053359508012,1.67215592229307,1.7320501325935689,1.5703561045339605,1.8518961753094156
560.5,0.2147006392,1.5180085867605904,1.6505235034991412,1.67579231760042,1.6721474099290123,1.7320351825573643,1.5703501194604153,1.85187526480569
560.7,0.2154627442,1.5179990520122737,1.6505009193656213,1.6757662808996576,1.6721303947808914,1.7320053029099591,1.570338137426617,1.8518334973027688
